"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle"
"SI","2024-04-19","93.7","-1.93","5.83","Judge, Aaron",592450,542888,,"swinging_strike",,,,,2,"Aaron Judge singles on a line drive to left fielder Richie Palacios.","R","R","R","NYY","TB","S",,,0,0,2024,"-1.3","0.98","-0.07","3.52",,,,1,6,"Bot",,,,,,,7.739277843855498,-136.15660869961107,-2.354401237971709,-17.88563806334149,31.523830315710747,-19.648202684714416,"4.07","1.87",,,,"94",2238,"6.7",745758,666163,650490,678554,670623,676609,680700,668227,642708,"53.81",,,,,,,,46,1,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",214,"0","-0.023","79.2","7.8",,"0.023",,-1,-1,"0.347","0.347",33,32,34,32,1,2,2,2,5,1,"1.63","1.3","1.3","39.3"
"FS","2024-04-17","88.3","-2.46","5.48","Judge, Aaron",592450,592332,"strikeout","swinging_strike",,,,,8,"Aaron Judge strikes out swinging.","R","R","R","TOR","NYY","S",2,,3,2,2024,"-1.35","0.57","-0.13","2.05",,665742,,2,5,"Top",,,,,,,8.563442302901011,-128.40921875053888,-3.515718142925767,-16.669152828284467,24.381538970306917,-25.34034354033468,"4.06","1.86",,,,"89.3",2114,"6.8",744948,672386,665489,676914,624415,666182,662139,595281,543807,"53.74",,0,"0",1,0,0,,38,6,"Split-Finger",2,1,1,2,1,2,1,2,"Standard","Standard",233,"0.047","-0.331","80.7","8.8",,"0.331",,1,-1,"0.666","0.334",33,32,33,32,3,2,5,1,6,2,"2.34","1.35","1.35","32.8"
"FS","2024-04-17","88.5","-2.3","5.61","Judge, Aaron",592450,592332,,"ball",,,,,14,"Aaron Judge strikes out swinging.","R","R","R","TOR","NYY","B",,,2,2,2024,"-1.23","0.6","0.59","1.08",,665742,,2,5,"Top",,,,,,,9.688381333145829,-128.38234779142778,-6.223679627818787,-15.654760625362178,27.72238534316412,-24.367004820328958,"4","1.86",,,,"88.9",1901,"6.8",744948,672386,665489,676914,624415,666182,662139,595281,543807,"53.7",,,,,,,,38,5,"Split-Finger",2,1,1,2,1,2,1,2,"Standard","Standard",236,"0","0.054",,,,"-0.054",,1,-1,"0.666","0.334",33,32,33,32,3,2,5,1,6,2,"2.34","1.23","1.23","39.8"
"SI","2024-04-17","95.9","-2.24","5.64","Judge, Aaron",592450,592332,,"ball",,,,,13,"Aaron Judge strikes out swinging.","R","R","R","TOR","NYY","B",,,1,2,2024,"-1.27","1.1","-0.5","0.9",,665742,,2,5,"Top",,,,,,,7.514351885413404,-139.22050977408634,-9.446014836774046,-18.20156204288449,31.253818400594135,-15.862561093650024,"4.05","1.85",,,,"96.4",2273,"6.7",744948,672386,665489,676914,624415,666182,662139,595281,543807,"53.77",,,,,,,,38,4,"Sinker",2,1,1,2,1,2,1,2,"Standard","Standard",215,"0","0.041",,,,"-0.041",,1,-1,"0.666","0.334",33,32,33,32,3,2,5,1,6,2,"1.39","1.27","1.27","42.7"
"FF","2024-04-17","96","-2.2","5.73","Judge, Aaron",592450,592332,,"foul",,,,,4,"Aaron Judge strikes out swinging.","R","R","R","TOR","NYY","S",,,1,1,2024,"-0.77","1.42","-0.58","3.14",,665742,,2,5,"Top",,,,,,,6.092066045578372,-139.60857781022935,-4.432526121554709,-11.562870264408,35.4676072325829,-12.837740332100834,"4.06","1.86",210,"76.3",50,"96.1",2436,"6.7",744948,672386,665489,676914,624415,666182,662139,595281,543807,"53.84",,,,,,,,38,3,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard",213,"0","-0.066",,,,"0.066","88.0",1,-1,"0.666","0.334",33,32,33,32,3,2,5,1,6,2,"1.08","0.77","0.77","41.1"
"SI","2024-04-17","95.3","-2.22","5.65","Judge, Aaron",592450,592332,,"ball",,,,,13,"Aaron Judge strikes out swinging.","R","R","R","TOR","NYY","B",,,0,1,2024,"-1.24","1.03","-0.58","1.43",,665742,,2,5,"Top",,,,,,,7.140844614421857,-138.42294247939233,-7.758930985571697,-17.510786537081977,32.496019292842924,-17.323504907834785,"4.05","1.87",,,,"95.6",2261,"6.7",744948,672386,665489,676914,624415,666182,662139,595281,543807,"53.82",,,,,,,,38,2,"Sinker",2,1,1,2,1,2,1,2,"Standard","Standard",217,"0","0.013",,,,"-0.013",,1,-1,"0.666","0.334",33,32,33,32,3,2,5,1,6,2,"1.5","1.24","1.24","39.1"
"SL","2024-04-17","85.6","-2.38","5.41","Judge, Aaron",592450,592332,,"swinging_strike",,,,,14,"Aaron Judge strikes out swinging.","R","R","R","TOR","NYY","S",,,0,0,2024,"-0.02","0.56","0.6","1.39",,665742,,2,5,"Top",,,,,,,7.140444212840053,-124.48969500255627,-4.374470557529482,-1.6328281423125786,24.381948243864894,-25.687251809896708,"4.06","1.86",,,,"86.3",2141,"6.7",744948,672386,665489,676914,624415,666182,662139,595281,543807,"53.81",,,,,,,,38,1,"Slider",2,1,1,2,1,2,1,2,"Standard","Standard",216,"0","-0.045","82.4","9.1",,"0.045",,1,-1,"0.666","0.334",33,32,33,32,3,2,5,1,6,2,"2.55","0.02","0.02","35.9"
"FF","2024-04-17","95.9","-2.22","5.84","Judge, Aaron",592450,592332,"grounded_into_double_play","hit_into_play",,,,,13,"Aaron Judge grounds into a double play, shortstop Bo Bichette to second baseman Davis Schneider to first baseman Vladimir Guerrero Jr.  Juan Soto out at 2nd.    Aaron Judge out at 1st.","R","R","R","TOR","NYY","X",6,"ground_ball",2,1,2024,"-0.63","1.59","-1.12","2.82",,,665742,0,3,"Top",107.07,133.45,,,,,4.376395171527184,-139.42577094862347,-5.961350232225324,-9.296576425239294,34.777221563937644,-10.299746609387093,"4.05","1.87",118,"89.8",8,"95.9",2282,"6.6",744948,672386,665489,676914,624415,666182,662139,595281,543807,"53.9",0.54,0.512,"0",1,0,0,4,23,4,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",210,"0.083","-0.582",,,0.627,"0.582","89.8",2,-2,"0.679","0.321",33,32,33,32,2,1,5,1,6,2,"0.91","0.63","0.63","41.6"
"FF","2024-04-17","95.5","-2.27","5.72","Judge, Aaron",592450,592332,,"foul",,,,,4,"Aaron Judge grounds into a double play, shortstop Bo Bichette to second baseman Davis Schneider to first baseman Vladimir Guerrero Jr.  Juan Soto out at 2nd.    Aaron Judge out at 1st.","R","R","R","TOR","NYY","S",,,2,0,2024,"-0.98","1.93","-0.46","2.61",,,665742,0,3,"Top",,,,,,,6.963321082920152,-138.68910880064178,-6.848710099963237,-14.210454051635889,34.33770801577925,-5.9524455974038535,"4.05","1.87",135,"77.2",11,"95.1",2478,"6.4",744948,672386,665489,676914,624415,666182,662139,595281,543807,"54.08",,,,,,,,23,3,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",208,"0","-0.111","77.6","7.8",,"0.111","88.0",2,-2,"0.679","0.321",33,32,33,32,2,1,5,1,6,2,"0.6","0.98","0.98","39.0"
"FF","2024-04-17","93.1","-2.25","5.73","Judge, Aaron",592450,592332,,"ball",,,,,14,"Aaron Judge grounds into a double play, shortstop Bo Bichette to second baseman Davis Schneider to first baseman Vladimir Guerrero Jr.  Juan Soto out at 2nd.    Aaron Judge out at 1st.","R","R","R","TOR","NYY","B",,,1,0,2024,"-0.75","1.62","1.07","0.88",,,665742,0,3,"Top",,,,,,,10.24126805820989,-134.86082899404767,-10.23451303332557,-11.418524524293222,30.344769905711022,-10.238967912280552,"4.15","1.98",,,,"93.5",2265,"6.9",744948,672386,665489,676914,624415,666182,662139,595281,543807,"53.64",,,,,,,,23,2,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",206,"0","0.102",,,,"-0.102",,2,-2,"0.679","0.321",33,32,33,32,2,1,5,1,6,2,"1.04","0.75","0.75","40.4"
"SL","2024-04-17","85.3","-2.29","5.59","Judge, Aaron",592450,592332,,"blocked_ball",,,,,14,"Aaron Judge grounds into a double play, shortstop Bo Bichette to second baseman Davis Schneider to first baseman Vladimir Guerrero Jr.  Juan Soto out at 2nd.    Aaron Judge out at 1st.","R","R","R","TOR","NYY","B",,,0,0,2024,"-0.03","0.46","2.14","0.45",,,665742,0,3,"Top",,,,,,,10.553442489809171,-123.68872470685639,-6.7195763509329485,-2.4038140255634395,24.016790980883066,-26.2118418440962,"4.12","1.95",,,,"85.8",2189,"6.7",744948,672386,665489,676914,624415,666182,662139,595281,543807,"53.77",,,,,,,,23,1,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",207,"0","0.062",,,,"-0.062",,2,-2,"0.679","0.321",33,32,33,32,2,1,5,1,6,2,"2.68","0.03","0.03","36.3"
"FC","2024-04-17","89.2","1.87","5.72","Judge, Aaron",592450,650893,"strikeout","swinging_strike",,,,,13,"Aaron Judge strikes out swinging.","R","R","L","TOR","NYY","S",2,,0,2,2024,"-0.24","0.29","-0.95","1.4",,,,1,8,"Top",,,,,,,-6.398015931551278,-129.71299914842257,-5.1673535878698,-1.3425028320551189,28.385279203479804,-27.972398449126672,"4.06","1.86",,,,"88.6",2178,"6",744948,672386,665489,676914,676391,666182,662139,595281,543807,"54.47",,0,"0",1,0,0,,61,3,"Cutter",4,2,2,4,2,4,2,4,"Standard","Standard",181,"0.023","-0.102","72.8","8.6",,"0.102",,2,-2,"0.906","0.094",27,32,28,32,1,3,3,1,3,2,"2.59","-0.24","0.24","42.7"
"CU","2024-04-17","79.5","1.96","5.86","Judge, Aaron",592450,650893,,"called_strike",,,,,9,"Aaron Judge strikes out swinging.","R","R","L","TOR","NYY","S",,,0,1,2024,"-0.95","-0.39","0.82","2.15",,,,1,8,"Top",,,,,,,-0.7271656585999844,-115.73692918627405,-0.6190481580733592,-8.347486615158788,22.815945020745374,-35.81010151887007,"4.02","1.9",,,,"78.9",2272,"6",744948,672386,665489,676914,676391,666182,662139,595281,543807,"54.51",,,,,,,,61,2,"Curveball",4,2,2,4,2,4,2,4,"Standard","Standard",314,"0","-0.036",,,,"0.036",,2,-2,"0.906","0.094",27,32,28,32,1,3,3,1,3,2,"4.01","-0.95","0.95","48.8"
"CU","2024-04-17","80.1","1.87","5.89","Judge, Aaron",592450,650893,,"called_strike",,,,,12,"Aaron Judge strikes out swinging.","R","R","L","TOR","NYY","S",,,0,0,2024,"-0.83","-0.79","1.09","3.06",,,,1,8,"Top",,,,,,,-0.151894850561692,-116.63624624000438,1.9663775847984108,-7.51909969840058,23.893669863448896,-39.95724950753043,"4.03","1.91",,,,"79.2",2373,"5.8",744948,672386,665489,676914,676391,666182,662139,595281,543807,"54.67",,,,,,,,61,1,"Curveball",4,2,2,4,2,4,2,4,"Standard","Standard",317,"0","-0.023",,,,"0.023",,2,-2,"0.906","0.094",27,32,28,32,1,3,3,1,3,2,"4.36","-0.83","0.83","49.4"
"SI","2024-04-17","93.5","1.71","6.07","Judge, Aaron",592450,641835,"single","hit_into_play",,,,,7,"Aaron Judge singles on a sharp ground ball to shortstop Bo Bichette.   Alex Verdugo scores.    Jose Trevino scores.    Juan Soto to 3rd.","R","R","L","TOR","NYY","X",6,"ground_ball",3,2,2024,"1.41","0.53","-0.57","2.07",657077,624431,665742,2,9,"Top",89.64,132.68,,,,,-9.046528161804943,-135.8154541100472,-5.775836058571185,19.474406380401614,29.242305790108258,-24.45885894801279,"4.06","1.86",33,"105.7",-2,"94.1",1995,"6.7",744948,672386,665489,643396,676391,666182,662139,595281,543807,"53.83",0.454,0.412,"0.9",1,1,0,4,73,6,"Sinker",4,4,4,4,6,4,6,4,"Strategic","Standard",133,"-0.393","1.247","74.9","8.0",0.482,"-1.247","105.7",0,0,"0.464","0.536",32,32,32,32,1,4,2,1,2,2,"2.08","1.41","-1.41","39.3"
"SL","2024-04-17","86.6","1.77","6.07","Judge, Aaron",592450,641835,,"ball",,,,,13,"Aaron Judge singles on a sharp ground ball to shortstop Bo Bichette.   Alex Verdugo scores.    Jose Trevino scores.    Juan Soto to 3rd.","R","R","L","TOR","NYY","B",,,2,2,2024,"-0.19","-0.07","-0.97","1.2",657077,624431,665742,2,9,"Top",,,,,,,-6.202331116246501,-126.05843671777562,-5.3415289793344805,-0.8287401313409071,24.548861536279794,-32.029112808557095,"4.05","1.87",,,,"87.5",2309,"6.8",744948,672386,665489,643396,676391,666182,662139,595281,543807,"53.75",,,,,,,,73,5,"Slider",4,4,4,4,4,4,4,4,"Strategic","Standard",333,"0","0.3",,,,"-0.3",,0,0,"0.464","0.536",32,32,32,32,1,4,2,1,2,2,"3.09","-0.19","0.19","38.8"
"SL","2024-04-17","87.6","1.77","6.11","Judge, Aaron",592450,641835,,"ball",,,,,13,"Aaron Judge singles on a sharp ground ball to shortstop Bo Bichette.   Alex Verdugo scores.    Jose Trevino scores.    Juan Soto to 3rd.","R","R","L","TOR","NYY","B",,,1,2,2024,"0.04","-0.02","-1.89","1.45",657077,624431,665742,2,9,"Top",,,,,,,-9.004699030005058,-127.25219521257425,-5.096917025695138,2.3372670222828464,26.732048846064643,-31.53700481082031,"4.07","1.93",,,,"88.2",2245,"6.8",744948,672386,665489,643396,676391,666182,662139,595281,543807,"53.68",,,,,,,,73,4,"Slider",4,4,4,4,4,4,4,4,"Strategic","Standard",353,"0","0.152",,,,"-0.152",,0,0,"0.464","0.536",32,32,32,32,1,4,2,1,2,2,"3.01","0.04","-0.04","41.6"
"SI","2024-04-17","93.6","1.67","6.25","Judge, Aaron",592450,641835,,"called_strike",,,,,13,"Aaron Judge singles on a sharp ground ball to shortstop Bo Bichette.   Alex Verdugo scores.    Jose Trevino scores.    Juan Soto to 3rd.","R","R","L","TOR","NYY","S",,,1,1,2024,"1.3","0.64","-1.07","2",657077,624431,665742,2,9,"Top",,,,,,,-9.981067456532326,-135.80818327214027,-6.652029557093741,18.315576070937198,29.130452223082308,-22.903412188539296,"4.08","1.9",,,,"93.9",2120,"6.6",744948,672386,665489,643396,676391,666182,662139,595281,543807,"53.89",,,,,,,,73,3,"Sinker",4,4,4,4,4,4,4,4,"Strategic","Standard",142,"0","-0.146",,,,"0.146",,0,0,"0.464","0.536",32,32,32,32,1,4,2,1,2,2,"1.97","1.3","-1.3","42.6"
"SI","2024-04-17","92.7","1.68","6.35","Judge, Aaron",592450,641835,,"called_strike",,,,,5,"Aaron Judge singles on a sharp ground ball to shortstop Bo Bichette.   Alex Verdugo scores.    Jose Trevino scores.    Juan Soto to 3rd.","R","R","L","TOR","NYY","S",,,1,0,2024,"1.34","0.9","-0.26","2.88",657077,624431,665742,2,9,"Top",,,,,,,-7.916150288464591,-134.71182446099937,-5.054379062856151,18.016501435995856,29.689274766546244,-20.298058936889987,"4.05","1.83",,,,"93",2119,"6.6",744948,672386,665489,643396,676391,666182,662139,595281,543807,"53.93",,,,,,,,73,2,"Sinker",4,4,4,4,4,4,4,4,"Standard","Standard",131,"0","-0.126",,,,"0.126",,0,0,"0.464","0.536",32,32,32,32,1,4,2,1,2,2,"1.76","1.34","-1.34","44.0"
"FF","2024-04-17","95.9","-2.28","5.72","Judge, Aaron",592450,592332,"strikeout","called_strike",,,,,7,"Aaron Judge called out on strikes.","R","R","R","TOR","NYY","S",2,,2,2,2024,"-0.89","1.83","-0.51","2.28",,,665742,1,1,"Top",,,,,,,6.7379168485790455,-139.34332465305832,-7.654249833473193,-13.117259270424315,33.64916980744563,-6.767827559325879,"4.05","1.87",,,,"96.1",2415,"6.7",744948,672386,665489,676914,624415,666182,662139,595281,543807,"53.82",,0,"0",1,0,0,,3,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",213,"0.028","-0.27",,,,"0.27",,0,0,"0.497","0.503",33,32,33,32,1,0,5,1,6,2,"0.67","0.89","0.89","43.0"
"SI","2024-04-17","93.5","1.73","6.16","Judge, Aaron",592450,641835,,"ball",,,,,13,"Aaron Judge singles on a sharp ground ball to shortstop Bo Bichette.   Alex Verdugo scores.    Jose Trevino scores.    Juan Soto to 3rd.","R","R","L","TOR","NYY","B",,,0,0,2024,"1.4","0.7","-1.03","1.52",657077,624431,665742,2,9,"Top",,,,,,,-10.25260143555219,-135.66382165832536,-7.754279925342565,19.53893541567931,29.145688367810294,-21.966225384684545,"3.94","1.84",,,,"93.9",2092,"6.6",744948,672386,665489,643396,676391,666182,662139,595281,543807,"53.88",,,,,,,,73,1,"Sinker",4,4,4,4,4,4,4,4,"Standard","Standard",138,"0","0.089",,,,"-0.089",,0,0,"0.464","0.536",32,32,32,32,1,4,2,1,2,2,"1.92","1.4","-1.4","39.8"
"SL","2024-04-17","83.6","-2.46","5.51","Judge, Aaron",592450,592332,,"ball",,,,,13,"Aaron Judge called out on strikes.","R","R","R","TOR","NYY","B",,,1,2,2024,"0.13","0.54","-0.15","1.17",,,665742,1,1,"Top",,,,,,,5.115833838616678,-121.66187086420598,-4.681598142102195,0.23512662106304014,23.929865364471084,-26.078689619052266,"4.07","1.91",,,,"84.2",2275,"6.7",744948,672386,665489,676914,624415,666182,662139,595281,543807,"53.82",,,,,,,,3,4,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",194,"0","0.056",,,,"-0.056",,0,0,"0.497","0.503",33,32,33,32,1,0,5,1,6,2,"2.72","-0.13","-0.13","36.0"
"FF","2024-04-17","95.5","-2.15","5.85","Judge, Aaron",592450,592332,,"called_strike",,,,,7,"Aaron Judge called out on strikes.","R","R","R","TOR","NYY","S",,,1,1,2024,"-0.82","1.63","-0.66","2.57",,,665742,1,1,"Top",,,,,,,5.800204713326474,-138.83419004407588,-6.669724939734385,-11.94371650840433,31.941089562994694,-9.844266939316292,"4.13","1.93",,,,"95.7",2315,"6.5",744948,672386,665489,676914,624415,666182,662139,595281,543807,"53.96",,,,,,,,3,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",215,"0","-0.069",,,,"0.069",,0,0,"0.497","0.503",33,32,33,32,1,0,5,1,6,2,"0.88","0.82","0.82","40.0"
"FS","2024-04-17","88.4","-2.4","5.65","Judge, Aaron",592450,592332,,"blocked_ball",,,,,13,"Aaron Judge called out on strikes.","R","R","R","TOR","NYY","B",,,0,1,2024,"-1.54","0.5","-0.77","0.76",,,665742,1,1,"Top",,,,,,,7.234354715049384,-128.38508664290558,-6.8867624412096164,-18.49597995871857,27.514023899611676,-25.33150221331847,"4.06","1.9",,,,"88.9",1798,"6.8",744948,672386,665489,676914,624415,666182,662139,595281,543807,"53.74",,,,,,,,3,2,"Split-Finger",0,0,0,0,0,0,0,0,"Standard","Standard",236,"0","0.035",,,,"-0.035",,0,0,"0.497","0.503",33,32,33,32,1,0,5,1,6,2,"2.43","1.54","1.54","38.9"
"FF","2024-04-17","94.6","-2.24","5.77","Judge, Aaron",592450,592332,,"foul",,,,,6,"Aaron Judge called out on strikes.","R","R","R","TOR","NYY","S",,,0,0,2024,"-0.77","1.52","0.43","2.71",,,665742,1,1,"Top",,,,,,,8.717936076947698,-137.38349696500833,-5.690736643963331,-11.711814250412067,30.678237753028043,-11.809870504443712,"4.05","1.87",236,"84.7",52,"94.8",2256,"6.5",744948,672386,665489,676914,624415,666182,662139,595281,543807,"53.98",,,,,,,,3,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",214,"0","-0.047","82.6","8.1",,"0.047","88.0",0,0,"0.497","0.503",33,32,33,32,1,0,5,1,6,2,"1.04","0.77","0.77","39.8"
"FF","2024-04-16","94.2","2.49","5.25","Judge, Aaron",592450,579328,"field_out","hit_into_play",,,,,4,"Aaron Judge flies out to right fielder George Springer.","R","R","L","TOR","NYY","X",9,"fly_ball",0,0,2024,"0.64","1.35","-0.4","3.13",,,665742,0,6,"Top",188.47,107.71,,,,,-9.041263663160915,-136.95141011008906,-2.7985020319500555,10.08662690533174,30.389396240284483,-14.791583859580351,"4.05","1.87",275,"86.1",41,"95.2",2278,"6.9",744944,643376,665489,643396,676391,666182,676914,662139,543807,"53.56",0.003,0.003,"0",1,0,0,3,45,1,"4-Seam Fastball",3,1,1,3,1,3,1,3,"Standard","Standard",145,"0.048","-0.369","75.1","7.4",0.006,"0.369","88.0",2,-2,"0.735","0.265",33,32,33,32,3,2,6,1,6,1,"1.23","0.64","-0.64","39.9"
"CU","2024-04-16","82.9","2.09","5.49","Judge, Aaron",592450,579328,"strikeout","swinging_strike",,,,,13,"Aaron Judge strikes out swinging.","R","R","L","TOR","NYY","S",2,,2,2,2024,"-0.78","-0.57","-0.22","1.27",,,,2,3,"Top",,,,,,,-3.7986602739692477,-120.73600857831417,-2.1110287382171835,-6.999247796238288,22.05647970065673,-37.54652274594933,"4.05","1.87",,,,"84.2",2608,"6.9",744944,643376,665489,643396,676391,666182,676914,662139,543807,"53.57",,0,"0",1,0,0,,20,5,"Curveball",0,1,1,0,1,0,1,0,"Infield shade","Standard",317,"0.01","-0.084","72.0","9.2",,"0.084",,-1,1,"0.42","0.58",33,32,33,32,2,1,6,1,6,1,"3.86","-0.78","0.78","52.4"
"SL","2024-04-16","91.6","2.44","5.35","Judge, Aaron",592450,579328,,"ball",,,,,13,"Aaron Judge strikes out swinging.","R","R","L","TOR","NYY","B",,,1,2,2024,"-0.14","0.23","-0.97","1.82",,,,2,3,"Top",,,,,,,-8.391806751599905,-133.1288743516376,-3.598111561648476,0.10433152848569986,27.76710199986448,-28.816396808177053,"4.05","1.82",,,,"92.6",2466,"6.9",744944,643376,665489,643396,676391,666182,676914,662139,543807,"53.62",,,,,,,,20,4,"Slider",0,1,1,0,1,0,1,0,"Infield shade","Standard",191,"0","0.015",,,,"-0.015",,-1,1,"0.42","0.58",33,32,33,32,2,1,6,1,6,1,"2.48","-0.14","0.14","42.0"
"FF","2024-04-16","96.8","2.45","5.37","Judge, Aaron",592450,579328,,"called_strike",,,,,7,"Aaron Judge strikes out swinging.","R","R","L","TOR","NYY","S",,,1,1,2024,"0.84","1.57","-0.75","2.42",,,,2,3,"Top",,,,,,,-10.577943180541087,-140.55255537327554,-5.956624138478382,13.50435634091528,32.51365528458979,-10.094723230980373,"4.13","1.87",,,,"97.8",2362,"7",744944,643376,665489,643396,676391,666182,676914,662139,543807,"53.5",,,,,,,,20,3,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shade","Standard",142,"0","-0.025",,,,"0.025",,-1,1,"0.42","0.58",33,32,33,32,2,1,6,1,6,1,"0.87","0.84","-0.84","43.2"
"CU","2024-04-16","84.2","2.11","5.49","Judge, Aaron",592450,579328,,"swinging_strike",,,,,13,"Aaron Judge strikes out swinging.","R","R","L","TOR","NYY","S",,,1,0,2024,"-0.42","-0.25","-0.96","1.66",,,,2,3,"Top",,,,,,,-6.374039250120602,-122.52146530327148,-2.0817522534483612,-3.057687198881845,22.32063768829539,-34.560102392683056,"4.05","1.87",,,,"85.5",2544,"7",744944,643376,665489,643396,676391,666182,676914,662139,543807,"53.53",,,,,,,,20,2,"Curveball",0,1,1,0,1,0,1,0,"Infield shade","Standard",310,"0","-0.02","80.2","9.0",,"0.02",,-1,1,"0.42","0.58",33,32,33,32,2,1,6,1,6,1,"3.45","-0.42","0.42","51.7"
"FF","2024-04-16","95.8","2.54","5.48","Judge, Aaron",592450,579328,,"ball",,,,,12,"Aaron Judge strikes out swinging.","R","R","L","TOR","NYY","B",,,0,0,2024,"0.62","1.41","0.96","4.64",,,,2,3,"Top",,,,,,,-5.612560876988016,-139.2712783180921,0.3144462990353362,9.418248636857633,35.47049646009083,-14.360138832777976,"4.05","1.85",,,,"96.1",2276,"6.8",744944,643376,665489,643396,676391,666182,676914,662139,543807,"53.65",,,,,,,,20,1,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Strategic","Standard",146,"0","0.015",,,,"-0.015",,-1,1,"0.42","0.58",33,32,33,32,2,1,6,1,6,1,"1.11","0.62","-0.62","42.6"
"FF","2024-04-16","96.1","2.39","5.44","Judge, Aaron",592450,579328,"strikeout","swinging_strike",,,,,11,"Aaron Judge strikes out swinging.","R","R","L","TOR","NYY","S",2,,3,2,2024,"0.21","1.72","-0.45","4.31",,,,2,1,"Top",,,,,,,-8.118013051517062,-139.77325247920533,-1.3424217530964653,4.447326397183027,29.768170368007958,-9.393022627923777,"4.05","1.87",,,,"97.7",2314,"7.1",744944,643376,665489,643396,676391,666182,676914,662139,543807,"53.4",,0,"0",1,0,0,,3,8,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",140,"0.01","-0.125",,,,"0.125",,0,0,"0.537","0.463",33,32,33,32,1,0,6,1,6,1,"0.74","0.21","-0.21","41.5"
"CU","2024-04-16","84.6","2.04","5.67","Judge, Aaron",592450,579328,,"ball",,,,,12,"Aaron Judge strikes out swinging.","R","R","L","TOR","NYY","B",,,2,2,2024,"-0.35","-0.21","0.93","3.53",,,,2,1,"Top",,,,,,,-1.9078979736349173,-123.18623373662663,1.785512259024138,-3.158895816372446,24.275789601097866,-34.834905301622655,"4.02","1.85",,,,"85.4",2443,"6.7",744944,643376,665489,643396,676391,666182,676914,662139,543807,"53.77",,,,,,,,3,7,"Curveball",0,0,0,0,0,0,0,0,"Infield shade","Standard",304,"0","0.041",,,,"-0.041",,0,0,"0.537","0.463",33,32,33,32,1,0,6,1,6,1,"3.38","-0.35","0.35","48.3"
"SL","2024-04-16","89.8","2.41","5.45","Judge, Aaron",592450,579328,,"foul",,,,,7,"Aaron Judge strikes out swinging.","R","R","L","TOR","NYY","S",,,2,2,2024,"-0.15","0.16","-0.49","2.5",,,,2,1,"Top",,,,,,,-6.9266104548180625,-130.67682613601434,-1.6452869648671449,-0.16965350805807522,28.868099830942153,-30.182574967152295,"4.05","1.87",,,,"90.5",2418,"6.8",744944,643376,665489,643396,676391,666182,676914,662139,543807,"53.67",,,,,,,,3,6,"Slider",0,0,0,0,0,0,0,0,"Infield shade","Standard",206,"0","0","76.7","8.4",,"0",,0,0,"0.537","0.463",33,32,33,32,1,0,6,1,6,1,"2.68","-0.15","0.15","43.3"
